?????? (?)	????????? ?? ($)	????????? ?? ($)	??????????	??????????? (%)
1	-8700	-8600	1	0,0014
1	-5200	-5100	1	0,0014
1	-5000	-4900	1	0,0014
1	-4500	-4400	1	0,0014
1	-4400	-4300	1	0,0014
1	-3800	-3700	1	0,0014
1	-3700	-3600	1	0,0014
1	-3600	-3500	1	0,0014
1	-3500	-3400	1	0,0014
1	-3400	-3300	2	0,0029
1	-3300	-3200	1	0,0014
1	-3200	-3100	2	0,0029
1	-3100	-3000	2	0,0029
1	-3000	-2900	3	0,0043
1	-2800	-2700	1	0,0014
1	-2700	-2600	3	0,0043
1	-2600	-2500	12	0,0171
1	-2500	-2400	5	0,0071
1	-2400	-2300	11	0,0157
1	-2300	-2200	6	0,0086
1	-2200	-2100	13	0,0185
1	-2100	-2000	15	0,0214
1	-2000	-1900	28	0,0399
1	-1900	-1800	19	0,0271
1	-1800	-1700	24	0,0342
1	-1700	-1600	33	0,0471
1	-1600	-1500	39	0,0556
1	-1500	-1400	57	0,0813
1	-1400	-1300	67	0,0955
1	-1300	-1200	89	0,1269
1	-1200	-1100	127	0,1811
1	-1100	-1000	153	0,2182
1	-1000	-900	173	0,2467
1	-900	-800	270	0,385
1	-800	-700	389	0,5547
1	-700	-600	561	0,8
1	-600	-500	836	1,1922
1	-500	-400	1235	1,7612
1	-400	-300	2091	2,9819
1	-300	-200	3680	5,2478
1	-200	-100	7036	10,0337
1	-100	0	17571	25,057
1	0	100	17884	25,5034
1	100	200	7319	10,4372
1	200	300	3856	5,4988
1	300	400	2232	3,1829
1	400	500	1332	1,8995
1	500	600	856	1,2207
1	600	700	559	0,7972
1	700	800	403	0,5747
1	800	900	281	0,4007
1	900	1000	203	0,2895
1	1000	1100	152	0,2168
1	1100	1200	100	0,1426
1	1200	1300	81	0,1155
1	1300	1400	61	0,087
1	1400	1500	43	0,0613
1	1500	1600	33	0,0471
1	1600	1700	33	0,0471
1	1700	1800	28	0,0399
1	1800	1900	17	0,0242
1	1900	2000	18	0,0257
1	2000	2100	11	0,0157
1	2100	2200	12	0,0171
1	2200	2300	8	0,0114
1	2300	2400	10	0,0143
1	2400	2500	4	0,0057
1	2500	2600	2	0,0029
1	2600	2700	1	0,0014
1	2700	2800	3	0,0043
1	2800	2900	3	0,0043
1	2900	3000	3	0,0043
1	3000	3100	1	0,0014
1	3200	3300	2	0,0029
1	3300	3400	1	0,0014
1	3500	3600	2	0,0029
1	3700	3800	3	0,0043
1	3900	4000	2	0,0029
1	5100	5200	1	0,0014
1	6000	6100	1	0,0014
2	-7700	-7600	1	0,0014
2	-5400	-5300	1	0,0014
2	-5300	-5200	1	0,0014
2	-4800	-4700	3	0,0043
2	-4700	-4600	1	0,0014
2	-4500	-4400	1	0,0014
2	-4400	-4300	1	0,0014
2	-4300	-4200	2	0,0029
2	-4200	-4100	3	0,0043
2	-4000	-3900	1	0,0014
2	-3900	-3800	1	0,0014
2	-3800	-3700	2	0,0029
2	-3700	-3600	1	0,0014
2	-3600	-3500	1	0,0014
2	-3500	-3400	4	0,0057
2	-3400	-3300	1	0,0014
2	-3300	-3200	9	0,0128
2	-3200	-3100	7	0,01
2	-3100	-3000	8	0,0114
2	-3000	-2900	8	0,0114
2	-2900	-2800	13	0,0185
2	-2800	-2700	17	0,0242
2	-2700	-2600	15	0,0214
2	-2600	-2500	26	0,0371
2	-2500	-2400	26	0,0371
2	-2400	-2300	25	0,0357
2	-2300	-2200	22	0,0314
2	-2200	-2100	35	0,0499
2	-2100	-2000	47	0,067
2	-2000	-1900	38	0,0542
2	-1900	-1800	70	0,0998
2	-1800	-1700	74	0,1055
2	-1700	-1600	82	0,1169
2	-1600	-1500	74	0,1055
2	-1500	-1400	116	0,1654
2	-1400	-1300	147	0,2096
2	-1300	-1200	179	0,2553
2	-1200	-1100	224	0,3194
2	-1100	-1000	304	0,4335
2	-1000	-900	381	0,5433
2	-900	-800	465	0,6631
2	-800	-700	612	0,8728
2	-700	-600	877	1,2507
2	-600	-500	1175	1,6757
2	-500	-400	1710	2,4386
2	-400	-300	2609	3,7207
2	-300	-200	3976	5,6701
2	-200	-100	6642	9,4721
2	-100	0	14318	20,4187
2	0	100	14596	20,8152
2	100	200	7113	10,1437
2	200	300	4235	6,0395
2	300	400	2756	3,9303
2	400	500	1846	2,6326
2	500	600	1335	1,9038
2	600	700	887	1,2649
2	700	800	665	0,9483
2	800	900	492	0,7016
2	900	1000	377	0,5376
2	1000	1100	270	0,385
2	1100	1200	219	0,3123
2	1200	1300	166	0,2367
2	1300	1400	128	0,1825
2	1400	1500	115	0,164
2	1500	1600	99	0,1412
2	1600	1700	96	0,1369
2	1700	1800	64	0,0913
2	1800	1900	51	0,0727
2	1900	2000	33	0,0471
2	2000	2100	34	0,0485
2	2100	2200	26	0,0371
2	2200	2300	28	0,0399
2	2300	2400	19	0,0271
2	2400	2500	23	0,0328
2	2500	2600	12	0,0171
2	2600	2700	10	0,0143
2	2700	2800	8	0,0114
2	2800	2900	8	0,0114
2	2900	3000	3	0,0043
2	3000	3100	3	0,0043
2	3100	3200	8	0,0114
2	3200	3300	4	0,0057
2	3300	3400	3	0,0043
2	3400	3500	2	0,0029
2	3500	3600	7	0,01
2	3800	3900	3	0,0043
2	3900	4000	3	0,0043
2	4100	4200	1	0,0014
2	4200	4300	2	0,0029
2	4400	4500	2	0,0029
2	4500	4600	2	0,0029
2	4700	4800	2	0,0029
2	4900	5000	3	0,0043
2	5200	5300	1	0,0014
2	5300	5400	2	0,0029
2	6000	6100	1	0,0014
2	6200	6300	2	0,0029
2	6600	6700	1	0,0014
3	-9200	-9100	1	0,0014
3	-6500	-6400	1	0,0014
3	-5400	-5300	1	0,0014
3	-5100	-5000	1	0,0014
3	-5000	-4900	3	0,0043
3	-4700	-4600	2	0,0029
3	-4600	-4500	4	0,0057
3	-4500	-4400	2	0,0029
3	-4400	-4300	1	0,0014
3	-4300	-4200	5	0,0071
3	-4200	-4100	4	0,0057
3	-4100	-4000	3	0,0043
3	-4000	-3900	2	0,0029
3	-3900	-3800	8	0,0114
3	-3800	-3700	5	0,0071
3	-3700	-3600	9	0,0128
3	-3600	-3500	4	0,0057
3	-3500	-3400	14	0,02
3	-3400	-3300	10	0,0143
3	-3300	-3200	14	0,02
3	-3200	-3100	13	0,0185
3	-3100	-3000	17	0,0242
3	-3000	-2900	22	0,0314
3	-2900	-2800	25	0,0357
3	-2800	-2700	31	0,0442
3	-2700	-2600	28	0,0399
3	-2600	-2500	34	0,0485
3	-2500	-2400	40	0,057
3	-2400	-2300	35	0,0499
3	-2300	-2200	62	0,0884
3	-2200	-2100	41	0,0585
3	-2100	-2000	70	0,0998
3	-2000	-1900	85	0,1212
3	-1900	-1800	81	0,1155
3	-1800	-1700	112	0,1597
3	-1700	-1600	125	0,1783
3	-1600	-1500	157	0,2239
3	-1500	-1400	195	0,2781
3	-1400	-1300	207	0,2952
3	-1300	-1200	231	0,3294
3	-1200	-1100	294	0,4193
3	-1100	-1000	378	0,5391
3	-1000	-900	502	0,7159
3	-900	-800	631	0,8999
3	-800	-700	782	1,1152
3	-700	-600	1085	1,5473
3	-600	-500	1384	1,9738
3	-500	-400	1882	2,684
3	-400	-300	2671	3,8092
3	-300	-200	4058	5,7872
3	-200	-100	6398	9,1244
3	-100	0	12559	17,9107
3	0	100	12685	18,0904
3	100	200	6799	9,6962
3	200	300	4285	6,111
3	300	400	2835	4,0431
3	400	500	2020	2,8808
3	500	600	1587	2,2633
3	600	700	1203	1,7156
3	700	800	908	1,2949
3	800	900	650	0,927
3	900	1000	529	0,7544
3	1000	1100	406	0,579
3	1100	1200	311	0,4435
3	1200	1300	248	0,3537
3	1300	1400	198	0,2824
3	1400	1500	181	0,2581
3	1500	1600	160	0,2282
3	1600	1700	113	0,1612
3	1700	1800	108	0,154
3	1800	1900	91	0,1298
3	1900	2000	68	0,097
3	2000	2100	65	0,0927
3	2100	2200	48	0,0685
3	2200	2300	33	0,0471
3	2300	2400	31	0,0442
3	2400	2500	31	0,0442
3	2500	2600	30	0,0428
3	2600	2700	25	0,0357
3	2700	2800	15	0,0214
3	2800	2900	16	0,0228
3	2900	3000	17	0,0242
3	3000	3100	10	0,0143
3	3100	3200	9	0,0128
3	3200	3300	7	0,01
3	3300	3400	3	0,0043
3	3400	3500	4	0,0057
3	3500	3600	5	0,0071
3	3600	3700	6	0,0086
3	3700	3800	6	0,0086
3	3800	3900	3	0,0043
3	3900	4000	1	0,0014
3	4000	4100	5	0,0071
3	4100	4200	6	0,0086
3	4200	4300	1	0,0014
3	4300	4400	2	0,0029
3	4400	4500	1	0,0014
3	4500	4600	2	0,0029
3	4600	4700	5	0,0071
3	4800	4900	2	0,0029
3	4900	5000	2	0,0029
3	5100	5200	2	0,0029
3	5300	5400	2	0,0029
3	5400	5500	2	0,0029
3	5500	5600	3	0,0043
3	5700	5800	1	0,0014
3	5900	6000	1	0,0014
3	6900	7000	1	0,0014
3	7000	7100	1	0,0014
3	7200	7300	1	0,0014
3	8900	9000	1	0,0014
4	-9800	-9700	1	0,0014
4	-7000	-6900	1	0,0014
4	-6500	-6400	1	0,0014
4	-5700	-5600	1	0,0014
4	-5500	-5400	1	0,0014
4	-5400	-5300	2	0,0029
4	-5300	-5200	1	0,0014
4	-5200	-5100	1	0,0014
4	-5000	-4900	3	0,0043
4	-4900	-4800	2	0,0029
4	-4800	-4700	3	0,0043
4	-4700	-4600	3	0,0043
4	-4600	-4500	1	0,0014
4	-4500	-4400	7	0,01
4	-4400	-4300	4	0,0057
4	-4300	-4200	9	0,0128
4	-4200	-4100	5	0,0071
4	-4100	-4000	12	0,0171
4	-4000	-3900	9	0,0128
4	-3900	-3800	12	0,0171
4	-3800	-3700	12	0,0171
4	-3700	-3600	11	0,0157
4	-3600	-3500	18	0,0257
4	-3500	-3400	8	0,0114
4	-3400	-3300	13	0,0185
4	-3300	-3200	26	0,0371
4	-3200	-3100	24	0,0342
4	-3100	-3000	19	0,0271
4	-3000	-2900	36	0,0513
4	-2900	-2800	35	0,0499
4	-2800	-2700	30	0,0428
4	-2700	-2600	48	0,0685
4	-2600	-2500	39	0,0556
4	-2500	-2400	46	0,0656
4	-2400	-2300	70	0,0998
4	-2300	-2200	62	0,0884
4	-2200	-2100	67	0,0956
4	-2100	-2000	86	0,1227
4	-2000	-1900	98	0,1398
4	-1900	-1800	124	0,1768
4	-1800	-1700	161	0,2296
4	-1700	-1600	185	0,2638
4	-1600	-1500	211	0,3009
4	-1500	-1400	233	0,3323
4	-1400	-1300	257	0,3665
4	-1300	-1200	321	0,4578
4	-1200	-1100	357	0,5091
4	-1100	-1000	483	0,6888
4	-1000	-900	547	0,7801
4	-900	-800	753	1,0739
4	-800	-700	880	1,255
4	-700	-600	1160	1,6544
4	-600	-500	1496	2,1335
4	-500	-400	2095	2,9878
4	-400	-300	2692	3,8392
4	-300	-200	3950	5,6334
4	-200	-100	6189	8,8265
4	-100	0	11422	16,2897
4	0	100	11470	16,3581
4	100	200	6452	9,2016
4	200	300	4169	5,9457
4	300	400	2946	4,2015
4	400	500	2178	3,1062
4	500	600	1637	2,3346
4	600	700	1301	1,8554
4	700	800	1041	1,4846
4	800	900	771	1,0996
4	900	1000	671	0,957
4	1000	1100	539	0,7687
4	1100	1200	431	0,6147
4	1200	1300	312	0,445
4	1300	1400	295	0,4207
4	1400	1500	230	0,328
4	1500	1600	196	0,2795
4	1600	1700	165	0,2353
4	1700	1800	129	0,184
4	1800	1900	125	0,1783
4	1900	2000	91	0,1298
4	2000	2100	89	0,1269
4	2100	2200	77	0,1098
4	2200	2300	61	0,087
4	2300	2400	47	0,067
4	2400	2500	51	0,0727
4	2500	2600	39	0,0556
4	2600	2700	35	0,0499
4	2700	2800	26	0,0371
4	2800	2900	23	0,0328
4	2900	3000	14	0,02
4	3000	3100	20	0,0285
4	3100	3200	11	0,0157
4	3200	3300	10	0,0143
4	3300	3400	10	0,0143
4	3400	3500	16	0,0228
4	3500	3600	10	0,0143
4	3600	3700	8	0,0114
4	3700	3800	8	0,0114
4	3800	3900	4	0,0057
4	3900	4000	8	0,0114
4	4000	4100	2	0,0029
4	4100	4200	5	0,0071
4	4200	4300	6	0,0086
4	4300	4400	3	0,0043
4	4400	4500	3	0,0043
4	4500	4600	4	0,0057
4	4600	4700	5	0,0071
4	4800	4900	2	0,0029
4	4900	5000	4	0,0057
4	5000	5100	5	0,0071
4	5100	5200	1	0,0014
4	5200	5300	4	0,0057
4	5300	5400	1	0,0014
4	5500	5600	1	0,0014
4	5700	5800	2	0,0029
4	5800	5900	1	0,0014
4	6000	6100	2	0,0029
4	6100	6200	1	0,0014
4	6200	6300	1	0,0014
4	6700	6800	1	0,0014
4	6900	7000	1	0,0014
4	7000	7100	1	0,0014
4	7600	7700	1	0,0014
4	8000	8100	1	0,0014
4	8300	8400	1	0,0014
5	-10700	-10600	1	0,0014
5	-7300	-7200	1	0,0014
5	-6700	-6600	1	0,0014
5	-6500	-6400	2	0,0029
5	-6200	-6100	1	0,0014
5	-5900	-5800	2	0,0029
5	-5800	-5700	2	0,0029
5	-5700	-5600	1	0,0014
5	-5600	-5500	2	0,0029
5	-5300	-5200	2	0,0029
5	-5200	-5100	1	0,0014
5	-5100	-5000	1	0,0014
5	-5000	-4900	4	0,0057
5	-4900	-4800	5	0,0071
5	-4800	-4700	7	0,01
5	-4700	-4600	5	0,0071
5	-4600	-4500	6	0,0086
5	-4500	-4400	10	0,0143
5	-4400	-4300	5	0,0071
5	-4300	-4200	11	0,0157
5	-4200	-4100	12	0,0171
5	-4100	-4000	8	0,0114
5	-4000	-3900	15	0,0214
5	-3900	-3800	15	0,0214
5	-3800	-3700	19	0,0271
5	-3700	-3600	19	0,0271
5	-3600	-3500	14	0,02
5	-3500	-3400	14	0,02
5	-3400	-3300	22	0,0314
5	-3300	-3200	24	0,0342
5	-3200	-3100	27	0,0385
5	-3100	-3000	34	0,0485
5	-3000	-2900	41	0,0585
5	-2900	-2800	52	0,0742
5	-2800	-2700	46	0,0656
5	-2700	-2600	53	0,0756
5	-2600	-2500	61	0,087
5	-2500	-2400	69	0,0984
5	-2400	-2300	78	0,1112
5	-2300	-2200	104	0,1483
5	-2200	-2100	97	0,1383
5	-2100	-2000	113	0,1612
5	-2000	-1900	122	0,174
5	-1900	-1800	142	0,2025
5	-1800	-1700	174	0,2482
5	-1700	-1600	187	0,2667
5	-1600	-1500	246	0,3508
5	-1500	-1400	280	0,3993
5	-1400	-1300	334	0,4764
5	-1300	-1200	369	0,5263
5	-1200	-1100	444	0,6332
5	-1100	-1000	540	0,7702
5	-1000	-900	659	0,9399
5	-900	-800	801	1,1424
5	-800	-700	1030	1,469
5	-700	-600	1255	1,7899
5	-600	-500	1613	2,3005
5	-500	-400	1944	2,7725
5	-400	-300	2888	4,1189
5	-300	-200	3867	5,5151
5	-200	-100	5931	8,4588
5	-100	0	10470	14,9324
5	0	100	10483	14,9509
5	100	200	6216	8,8653
5	200	300	4030	5,7476
5	300	400	2986	4,2587
5	400	500	2304	3,286
5	500	600	1797	2,5629
5	600	700	1324	1,8883
5	700	800	1100	1,5688
5	800	900	904	1,2893
5	900	1000	728	1,0383
5	1000	1100	617	0,88
5	1100	1200	527	0,7516
5	1200	1300	437	0,6233
5	1300	1400	338	0,4821
5	1400	1500	266	0,3794
5	1500	1600	258	0,368
5	1600	1700	212	0,3024
5	1700	1800	178	0,2539
5	1800	1900	147	0,2097
5	1900	2000	127	0,1811
5	2000	2100	114	0,1626
5	2100	2200	73	0,1041
5	2200	2300	72	0,1027
5	2300	2400	72	0,1027
5	2400	2500	66	0,0941
5	2500	2600	50	0,0713
5	2600	2700	53	0,0756
5	2700	2800	36	0,0513
5	2800	2900	35	0,0499
5	2900	3000	35	0,0499
5	3000	3100	23	0,0328
5	3100	3200	17	0,0242
5	3200	3300	17	0,0242
5	3300	3400	15	0,0214
5	3400	3500	16	0,0228
5	3500	3600	10	0,0143
5	3600	3700	13	0,0185
5	3700	3800	9	0,0128
5	3800	3900	8	0,0114
5	3900	4000	9	0,0128
5	4000	4100	6	0,0086
5	4100	4200	7	0,01
5	4200	4300	5	0,0071
5	4300	4400	6	0,0086
5	4400	4500	7	0,01
5	4500	4600	7	0,01
5	4600	4700	2	0,0029
5	4700	4800	7	0,01
5	4800	4900	3	0,0043
5	4900	5000	4	0,0057
5	5000	5100	5	0,0071
5	5100	5200	3	0,0043
5	5200	5300	2	0,0029
5	5300	5400	2	0,0029
5	5400	5500	2	0,0029
5	5600	5700	1	0,0014
5	5700	5800	4	0,0057
5	5800	5900	1	0,0014
5	5900	6000	1	0,0014
5	6000	6100	2	0,0029
5	6300	6400	1	0,0014
5	6400	6500	2	0,0029
5	6500	6600	1	0,0014
5	6700	6800	1	0,0014
5	6800	6900	1	0,0014
5	6900	7000	2	0,0029
5	7000	7100	1	0,0014
5	7600	7700	1	0,0014
5	7700	7800	2	0,0029
5	8100	8200	1	0,0014
5	8400	8500	1	0,0014
6	-10900	-10800	1	0,0014
6	-8000	-7900	1	0,0014
6	-7400	-7300	2	0,0029
6	-7200	-7100	1	0,0014
6	-6900	-6800	1	0,0014
6	-6800	-6700	1	0,0014
6	-6400	-6300	1	0,0014
6	-6300	-6200	1	0,0014
6	-6100	-6000	2	0,0029
6	-6000	-5900	1	0,0014
6	-5900	-5800	2	0,0029
6	-5800	-5700	1	0,0014
6	-5600	-5500	5	0,0071
6	-5500	-5400	3	0,0043
6	-5400	-5300	1	0,0014
6	-5300	-5200	4	0,0057
6	-5200	-5100	4	0,0057
6	-5100	-5000	5	0,0071
6	-5000	-4900	3	0,0043
6	-4900	-4800	8	0,0114
6	-4800	-4700	9	0,0128
6	-4700	-4600	8	0,0114
6	-4600	-4500	9	0,0128
6	-4500	-4400	9	0,0128
6	-4400	-4300	9	0,0128
6	-4300	-4200	10	0,0143
6	-4200	-4100	8	0,0114
6	-4100	-4000	24	0,0342
6	-4000	-3900	19	0,0271
6	-3900	-3800	14	0,02
6	-3800	-3700	18	0,0257
6	-3700	-3600	16	0,0228
6	-3600	-3500	24	0,0342
6	-3500	-3400	24	0,0342
6	-3400	-3300	31	0,0442
6	-3300	-3200	35	0,0499
6	-3200	-3100	36	0,0513
6	-3100	-3000	46	0,0656
6	-3000	-2900	49	0,0699
6	-2900	-2800	49	0,0699
6	-2800	-2700	61	0,087
6	-2700	-2600	61	0,087
6	-2600	-2500	83	0,1184
6	-2500	-2400	76	0,1084
6	-2400	-2300	116	0,1654
6	-2300	-2200	114	0,1626
6	-2200	-2100	113	0,1612
6	-2100	-2000	132	0,1883
6	-2000	-1900	150	0,2139
6	-1900	-1800	158	0,2253
6	-1800	-1700	195	0,2781
6	-1700	-1600	236	0,3366
6	-1600	-1500	258	0,368
6	-1500	-1400	342	0,4878
6	-1400	-1300	380	0,542
6	-1300	-1200	420	0,599
6	-1200	-1100	525	0,7488
6	-1100	-1000	577	0,8229
6	-1000	-900	689	0,9827
6	-900	-800	844	1,2038
6	-800	-700	1090	1,5546
6	-700	-600	1277	1,8213
6	-600	-500	1633	2,3291
6	-500	-400	2138	3,0493
6	-400	-300	2796	3,9878
6	-300	-200	3839	5,4754
6	-200	-100	5839	8,3279
6	-100	0	9682	13,8089
6	0	100	9722	13,866
6	100	200	5956	8,4947
6	200	300	3952	5,6365
6	300	400	2989	4,2631
6	400	500	2365	3,3731
6	500	600	1765	2,5173
6	600	700	1446	2,0624
6	700	800	1195	1,7044
6	800	900	951	1,3564
6	900	1000	836	1,1923
6	1000	1100	661	0,9428
6	1100	1200	550	0,7844
6	1200	1300	492	0,7017
6	1300	1400	389	0,5548
6	1400	1500	368	0,5249
6	1500	1600	297	0,4236
6	1600	1700	241	0,3437
6	1700	1800	196	0,2795
6	1800	1900	170	0,2425
6	1900	2000	160	0,2282
6	2000	2100	140	0,1997
6	2100	2200	108	0,154
6	2200	2300	107	0,1526
6	2300	2400	94	0,1341
6	2400	2500	72	0,1027
6	2500	2600	61	0,087
6	2600	2700	64	0,0913
6	2700	2800	55	0,0784
6	2800	2900	45	0,0642
6	2900	3000	36	0,0513
6	3000	3100	46	0,0656
6	3100	3200	26	0,0371
6	3200	3300	23	0,0328
6	3300	3400	27	0,0385
6	3400	3500	12	0,0171
6	3500	3600	17	0,0242
6	3600	3700	16	0,0228
6	3700	3800	16	0,0228
6	3800	3900	7	0,01
6	3900	4000	3	0,0043
6	4000	4100	11	0,0157
6	4100	4200	7	0,01
6	4200	4300	7	0,01
6	4300	4400	7	0,01
6	4400	4500	12	0,0171
6	4500	4600	8	0,0114
6	4600	4700	4	0,0057
6	4700	4800	4	0,0057
6	4800	4900	2	0,0029
6	4900	5000	2	0,0029
6	5000	5100	4	0,0057
6	5100	5200	8	0,0114
6	5200	5300	1	0,0014
6	5300	5400	2	0,0029
6	5400	5500	3	0,0043
6	5500	5600	2	0,0029
6	5600	5700	2	0,0029
6	5700	5800	3	0,0043
6	5800	5900	1	0,0014
6	5900	6000	3	0,0043
6	6000	6100	2	0,0029
6	6100	6200	1	0,0014
6	6200	6300	2	0,0029
6	6300	6400	3	0,0043
6	6400	6500	2	0,0029
6	6500	6600	1	0,0014
6	6600	6700	1	0,0014
6	6700	6800	1	0,0014
6	6800	6900	2	0,0029
6	6900	7000	1	0,0014
6	7200	7300	1	0,0014
6	7400	7500	2	0,0029
6	7600	7700	2	0,0029
6	7800	7900	1	0,0014
6	7900	8000	1	0,0014
6	8300	8400	1	0,0014
6	8600	8700	1	0,0014
6	9200	9300	1	0,0014
7	-12800	-12700	1	0,0014
7	-8600	-8500	1	0,0014
7	-8000	-7900	1	0,0014
7	-7600	-7500	1	0,0014
7	-7500	-7400	2	0,0029
7	-7300	-7200	1	0,0014
7	-7200	-7100	1	0,0014
7	-7100	-7000	1	0,0014
7	-6900	-6800	1	0,0014
7	-6600	-6500	1	0,0014
7	-6400	-6300	1	0,0014
7	-6200	-6100	1	0,0014
7	-6000	-5900	3	0,0043
7	-5900	-5800	3	0,0043
7	-5800	-5700	1	0,0014
7	-5700	-5600	2	0,0029
7	-5600	-5500	4	0,0057
7	-5500	-5400	4	0,0057
7	-5400	-5300	6	0,0086
7	-5300	-5200	6	0,0086
7	-5200	-5100	3	0,0043
7	-5100	-5000	9	0,0128
7	-5000	-4900	9	0,0128
7	-4900	-4800	4	0,0057
7	-4800	-4700	8	0,0114
7	-4700	-4600	7	0,01
7	-4600	-4500	11	0,0157
7	-4500	-4400	10	0,0143
7	-4400	-4300	14	0,02
7	-4300	-4200	20	0,0285
7	-4200	-4100	16	0,0228
7	-4100	-4000	18	0,0257
7	-4000	-3900	17	0,0242
7	-3900	-3800	22	0,0314
7	-3800	-3700	23	0,0328
7	-3700	-3600	30	0,0428
7	-3600	-3500	20	0,0285
7	-3500	-3400	30	0,0428
7	-3400	-3300	39	0,0556
7	-3300	-3200	43	0,0613
7	-3200	-3100	52	0,0742
7	-3100	-3000	56	0,0799
7	-3000	-2900	51	0,0727
7	-2900	-2800	63	0,0899
7	-2800	-2700	89	0,1269
7	-2700	-2600	95	0,1355
7	-2600	-2500	86	0,1227
7	-2500	-2400	98	0,1398
7	-2400	-2300	96	0,1369
7	-2300	-2200	122	0,174
7	-2200	-2100	138	0,1968
7	-2100	-2000	170	0,2425
7	-2000	-1900	180	0,2567
7	-1900	-1800	189	0,2696
7	-1800	-1700	233	0,3323
7	-1700	-1600	283	0,4036
7	-1600	-1500	305	0,435
7	-1500	-1400	320	0,4564
7	-1400	-1300	416	0,5933
7	-1300	-1200	486	0,6932
7	-1200	-1100	508	0,7246
7	-1100	-1000	671	0,957
7	-1000	-900	730	1,0412
7	-900	-800	892	1,2723
7	-800	-700	1119	1,596
7	-700	-600	1324	1,8884
7	-600	-500	1659	2,3662
7	-500	-400	2178	3,1065
7	-400	-300	2741	3,9095
7	-300	-200	3784	5,3971
7	-200	-100	5557	7,9259
7	-100	0	9185	13,1005
7	0	100	9253	13,1975
7	100	200	5474	7,8075
7	200	300	3957	5,6438
7	300	400	3039	4,3345
7	400	500	2339	3,3361
7	500	600	1851	2,6401
7	600	700	1476	2,1052
7	700	800	1208	1,723
7	800	900	1034	1,4748
7	900	1000	901	1,2851
7	1000	1100	753	1,074
7	1100	1200	597	0,8515
7	1200	1300	565	0,8059
7	1300	1400	459	0,6547
7	1400	1500	390	0,5563
7	1500	1600	316	0,4507
7	1600	1700	286	0,4079
7	1700	1800	232	0,3309
7	1800	1900	189	0,2696
7	1900	2000	169	0,241
7	2000	2100	172	0,2453
7	2100	2200	139	0,1983
7	2200	2300	133	0,1897
7	2300	2400	103	0,1469
7	2400	2500	87	0,1241
7	2500	2600	96	0,1369
7	2600	2700	68	0,097
7	2700	2800	66	0,0941
7	2800	2900	44	0,0628
7	2900	3000	50	0,0713
7	3000	3100	41	0,0585
7	3100	3200	42	0,0599
7	3200	3300	34	0,0485
7	3300	3400	24	0,0342
7	3400	3500	34	0,0485
7	3500	3600	24	0,0342
7	3600	3700	16	0,0228
7	3700	3800	10	0,0143
7	3800	3900	10	0,0143
7	3900	4000	17	0,0242
7	4000	4100	11	0,0157
7	4100	4200	4	0,0057
7	4200	4300	12	0,0171
7	4300	4400	8	0,0114
7	4400	4500	8	0,0114
7	4500	4600	9	0,0128
7	4600	4700	6	0,0086
