?????? (?)	????????? ?? ($)	????????? ?? ($)	??????????	??????????? (%)
7	4700	4800	4	0,0057
7	4800	4900	8	0,0114
7	4900	5000	6	0,0086
7	5000	5100	4	0,0057
7	5100	5200	10	0,0143
7	5200	5300	6	0,0086
7	5300	5400	3	0,0043
7	5400	5500	2	0,0029
7	5500	5600	3	0,0043
7	5600	5700	1	0,0014
7	5700	5800	3	0,0043
7	5800	5900	2	0,0029
7	5900	6000	2	0,0029
7	6000	6100	4	0,0057
7	6100	6200	1	0,0014
7	6200	6300	1	0,0014
7	6400	6500	3	0,0043
7	6500	6600	2	0,0029
7	6600	6700	2	0,0029
7	6800	6900	3	0,0043
7	7100	7200	1	0,0014
7	7300	7400	4	0,0057
7	7500	7600	1	0,0014
7	7600	7700	2	0,0029
7	7700	7800	1	0,0014
7	7900	8000	1	0,0014
7	8000	8100	1	0,0014
7	8300	8400	1	0,0014
7	8400	8500	1	0,0014
7	8600	8700	1	0,0014
7	9100	9200	1	0,0014
8	-13600	-13500	1	0,0014
8	-8900	-8800	2	0,0029
8	-8500	-8400	1	0,0014
8	-8300	-8200	2	0,0029
8	-7400	-7300	1	0,0014
8	-7200	-7100	2	0,0029
8	-7100	-7000	1	0,0014
8	-7000	-6900	4	0,0057
8	-6900	-6800	1	0,0014
8	-6800	-6700	2	0,0029
8	-6700	-6600	1	0,0014
8	-6600	-6500	1	0,0014
8	-6300	-6200	1	0,0014
8	-5900	-5800	2	0,0029
8	-5800	-5700	3	0,0043
8	-5700	-5600	6	0,0086
8	-5600	-5500	4	0,0057
8	-5500	-5400	7	0,01
8	-5400	-5300	9	0,0128
8	-5300	-5200	3	0,0043
8	-5200	-5100	10	0,0143
8	-5100	-5000	8	0,0114
8	-5000	-4900	7	0,01
8	-4900	-4800	8	0,0114
8	-4800	-4700	7	0,01
8	-4700	-4600	12	0,0171
8	-4600	-4500	14	0,02
8	-4500	-4400	15	0,0214
8	-4400	-4300	17	0,0242
8	-4300	-4200	20	0,0285
8	-4200	-4100	20	0,0285
8	-4100	-4000	20	0,0285
8	-4000	-3900	16	0,0228
8	-3900	-3800	21	0,03
8	-3800	-3700	34	0,0485
8	-3700	-3600	37	0,0528
8	-3600	-3500	27	0,0385
8	-3500	-3400	28	0,0399
8	-3400	-3300	48	0,0685
8	-3300	-3200	55	0,0784
8	-3200	-3100	59	0,0842
8	-3100	-3000	60	0,0856
8	-3000	-2900	57	0,0813
8	-2900	-2800	91	0,1298
8	-2800	-2700	85	0,1212
8	-2700	-2600	90	0,1284
8	-2600	-2500	115	0,164
8	-2500	-2400	116	0,1655
8	-2400	-2300	103	0,1469
8	-2300	-2200	156	0,2225
8	-2200	-2100	165	0,2353
8	-2100	-2000	169	0,241
8	-2000	-1900	188	0,2682
8	-1900	-1800	222	0,3166
8	-1800	-1700	279	0,3979
8	-1700	-1600	298	0,425
8	-1600	-1500	313	0,4464
8	-1500	-1400	382	0,5449
8	-1400	-1300	434	0,619
8	-1300	-1200	510	0,7274
8	-1200	-1100	594	0,8472
8	-1100	-1000	706	1,007
8	-1000	-900	789	1,1254
8	-900	-800	951	1,3564
8	-800	-700	1142	1,6289
8	-700	-600	1352	1,9284
8	-600	-500	1712	2,4419
8	-500	-400	2109	3,0081
8	-400	-300	2807	4,0037
8	-300	-200	3628	5,1747
8	-200	-100	5436	7,7535
8	-100	0	8624	12,3007
8	0	100	8731	12,4533
8	100	200	5470	7,802
8	200	300	3784	5,3972
8	300	400	2974	4,2419
8	400	500	2306	3,2891
8	500	600	1828	2,6073
8	600	700	1566	2,2336
8	700	800	1255	1,79
8	800	900	1064	1,5176
8	900	1000	980	1,3978
8	1000	1100	722	1,0298
8	1100	1200	700	0,9984
8	1200	1300	561	0,8002
8	1300	1400	507	0,7231
8	1400	1500	468	0,6675
8	1500	1600	369	0,5263
8	1600	1700	300	0,4279
8	1700	1800	266	0,3794
8	1800	1900	226	0,3224
8	1900	2000	237	0,338
8	2000	2100	200	0,2853
8	2100	2200	148	0,2111
8	2200	2300	127	0,1811
8	2300	2400	118	0,1683
8	2400	2500	102	0,1455
8	2500	2600	107	0,1526
8	2600	2700	85	0,1212
8	2700	2800	67	0,0956
8	2800	2900	80	0,1141
8	2900	3000	65	0,0927
8	3000	3100	49	0,0699
8	3100	3200	40	0,0571
8	3200	3300	44	0,0628
8	3300	3400	29	0,0414
8	3400	3500	33	0,0471
8	3500	3600	35	0,0499
8	3600	3700	19	0,0271
8	3700	3800	22	0,0314
8	3800	3900	18	0,0257
8	3900	4000	16	0,0228
8	4000	4100	13	0,0185
8	4100	4200	9	0,0128
8	4200	4300	11	0,0157
8	4300	4400	6	0,0086
8	4400	4500	7	0,01
8	4500	4600	11	0,0157
8	4600	4700	12	0,0171
8	4700	4800	10	0,0143
8	4800	4900	16	0,0228
8	4900	5000	2	0,0029
8	5000	5100	10	0,0143
8	5100	5200	5	0,0071
8	5200	5300	2	0,0029
8	5300	5400	8	0,0114
8	5400	5500	2	0,0029
8	5500	5600	2	0,0029
8	5600	5700	3	0,0043
8	5700	5800	4	0,0057
8	5800	5900	2	0,0029
8	6000	6100	2	0,0029
8	6100	6200	3	0,0043
8	6200	6300	1	0,0014
8	6300	6400	4	0,0057
8	6400	6500	1	0,0014
8	6500	6600	1	0,0014
8	6700	6800	4	0,0057
8	6800	6900	3	0,0043
8	6900	7000	1	0,0014
8	7000	7100	1	0,0014
8	7100	7200	1	0,0014
8	7200	7300	1	0,0014
8	7400	7500	2	0,0029
8	7600	7700	1	0,0014
8	7700	7800	1	0,0014
8	7900	8000	1	0,0014
8	8100	8200	2	0,0029
8	8200	8300	2	0,0029
8	8300	8400	1	0,0014
8	8500	8600	2	0,0029
8	8900	9000	1	0,0014
8	9100	9200	1	0,0014
9	-13200	-13100	1	0,0014
9	-9700	-9600	1	0,0014
9	-9000	-8900	1	0,0014
9	-8600	-8500	1	0,0014
9	-8200	-8100	1	0,0014
9	-8000	-7900	1	0,0014
9	-7900	-7800	1	0,0014
9	-7800	-7700	1	0,0014
9	-7700	-7600	1	0,0014
9	-7500	-7400	1	0,0014
9	-7300	-7200	1	0,0014
9	-7200	-7100	2	0,0029
9	-7000	-6900	3	0,0043
9	-6900	-6800	2	0,0029
9	-6800	-6700	3	0,0043
9	-6700	-6600	3	0,0043
9	-6600	-6500	2	0,0029
9	-6500	-6400	1	0,0014
9	-6400	-6300	1	0,0014
9	-6200	-6100	1	0,0014
9	-6100	-6000	3	0,0043
9	-6000	-5900	1	0,0014
9	-5900	-5800	2	0,0029
9	-5800	-5700	5	0,0071
9	-5700	-5600	4	0,0057
9	-5600	-5500	3	0,0043
9	-5500	-5400	9	0,0128
9	-5400	-5300	7	0,01
9	-5300	-5200	6	0,0086
9	-5200	-5100	6	0,0086
9	-5100	-5000	10	0,0143
9	-5000	-4900	15	0,0214
9	-4900	-4800	11	0,0157
9	-4800	-4700	10	0,0143
9	-4700	-4600	8	0,0114
9	-4600	-4500	13	0,0185
9	-4500	-4400	16	0,0228
9	-4400	-4300	18	0,0257
9	-4300	-4200	22	0,0314
9	-4200	-4100	24	0,0342
9	-4100	-4000	22	0,0314
9	-4000	-3900	28	0,0399
9	-3900	-3800	28	0,0399
9	-3800	-3700	32	0,0456
9	-3700	-3600	40	0,0571
9	-3600	-3500	42	0,0599
9	-3500	-3400	49	0,0699
9	-3400	-3300	54	0,077
9	-3300	-3200	68	0,097
9	-3200	-3100	66	0,0941
9	-3100	-3000	62	0,0884
9	-3000	-2900	77	0,1098
9	-2900	-2800	92	0,1312
9	-2800	-2700	101	0,1441
9	-2700	-2600	108	0,154
9	-2600	-2500	122	0,174
9	-2500	-2400	124	0,1769
9	-2400	-2300	141	0,2011
9	-2300	-2200	158	0,2254
9	-2200	-2100	185	0,2639
9	-2100	-2000	182	0,2596
9	-2000	-1900	207	0,2953
9	-1900	-1800	225	0,3209
9	-1800	-1700	279	0,398
9	-1700	-1600	332	0,4736
9	-1600	-1500	376	0,5363
9	-1500	-1400	394	0,562
9	-1400	-1300	470	0,6704
9	-1300	-1200	516	0,736
9	-1200	-1100	581	0,8287
9	-1100	-1000	732	1,0441
9	-1000	-900	875	1,2481
9	-900	-800	1042	1,4863
9	-800	-700	1191	1,6988
9	-700	-600	1354	1,9313
9	-600	-500	1658	2,3649
9	-500	-400	2169	3,0938
9	-400	-300	2751	3,9239
9	-300	-200	3634	5,1834
9	-200	-100	5345	7,624
9	-100	0	8227	11,7348
9	0	100	8209	11,7091
9	100	200	5120	7,303
9	200	300	3753	5,3532
9	300	400	2914	4,1564
9	400	500	2382	3,3976
9	500	600	1846	2,6331
9	600	700	1566	2,2337
9	700	800	1284	1,8315
9	800	900	1126	1,6061
9	900	1000	990	1,4121
9	1000	1100	842	1,201
9	1100	1200	692	0,987
9	1200	1300	578	0,8244
9	1300	1400	546	0,7788
9	1400	1500	497	0,7089
9	1500	1600	402	0,5734
9	1600	1700	364	0,5192
9	1700	1800	297	0,4236
9	1800	1900	268	0,3823
9	1900	2000	246	0,3509
9	2000	2100	193	0,2753
9	2100	2200	172	0,2453
9	2200	2300	169	0,2411
9	2300	2400	126	0,1797
9	2400	2500	132	0,1883
9	2500	2600	107	0,1526
9	2600	2700	110	0,1569
9	2700	2800	79	0,1127
9	2800	2900	77	0,1098
9	2900	3000	74	0,1056
9	3000	3100	61	0,087
9	3100	3200	51	0,0727
9	3200	3300	45	0,0642
9	3300	3400	46	0,0656
9	3400	3500	38	0,0542
9	3500	3600	35	0,0499
9	3600	3700	29	0,0414
9	3700	3800	35	0,0499
9	3800	3900	21	0,03
9	3900	4000	12	0,0171
9	4000	4100	20	0,0285
9	4100	4200	17	0,0242
9	4200	4300	18	0,0257
9	4300	4400	14	0,02
9	4400	4500	6	0,0086
9	4500	4600	9	0,0128
9	4600	4700	12	0,0171
9	4700	4800	5	0,0071
9	4800	4900	9	0,0128
9	4900	5000	13	0,0185
9	5000	5100	11	0,0157
9	5100	5200	8	0,0114
9	5200	5300	6	0,0086
9	5300	5400	6	0,0086
9	5400	5500	4	0,0057
9	5500	5600	3	0,0043
9	5600	5700	2	0,0029
9	5700	5800	5	0,0071
9	5800	5900	2	0,0029
9	5900	6000	1	0,0014
9	6000	6100	2	0,0029
9	6100	6200	5	0,0071
9	6200	6300	1	0,0014
9	6300	6400	1	0,0014
9	6500	6600	2	0,0029
9	6600	6700	1	0,0014
9	6700	6800	1	0,0014
9	6800	6900	2	0,0029
9	6900	7000	3	0,0043
9	7000	7100	4	0,0057
9	7100	7200	2	0,0029
9	7200	7300	1	0,0014
9	7300	7400	1	0,0014
9	7400	7500	1	0,0014
9	7500	7600	2	0,0029
9	7600	7700	2	0,0029
9	7900	8000	1	0,0014
9	8000	8100	1	0,0014
9	8100	8200	1	0,0014
9	8200	8300	1	0,0014
9	8300	8400	3	0,0043
9	8500	8600	1	0,0014
9	8600	8700	1	0,0014
9	8700	8800	1	0,0014
9	9100	9200	1	0,0014
10	-13100	-13000	1	0,0014
10	-9300	-9200	1	0,0014
10	-9200	-9100	1	0,0014
10	-9000	-8900	1	0,0014
10	-8800	-8700	2	0,0029
10	-8300	-8200	1	0,0014
10	-8200	-8100	1	0,0014
10	-8000	-7900	3	0,0043
10	-7900	-7800	1	0,0014
10	-7600	-7500	1	0,0014
10	-7400	-7300	2	0,0029
10	-7300	-7200	1	0,0014
10	-7100	-7000	2	0,0029
10	-6900	-6800	1	0,0014
10	-6800	-6700	1	0,0014
10	-6700	-6600	3	0,0043
10	-6600	-6500	3	0,0043
10	-6500	-6400	2	0,0029
10	-6400	-6300	3	0,0043
10	-6300	-6200	6	0,0086
10	-6200	-6100	1	0,0014
10	-6100	-6000	1	0,0014
10	-6000	-5900	6	0,0086
10	-5900	-5800	3	0,0043
10	-5800	-5700	3	0,0043
10	-5700	-5600	8	0,0114
10	-5600	-5500	5	0,0071
10	-5500	-5400	3	0,0043
10	-5400	-5300	10	0,0143
10	-5300	-5200	12	0,0171
10	-5200	-5100	6	0,0086
10	-5100	-5000	12	0,0171
10	-5000	-4900	7	0,01
10	-4900	-4800	14	0,02
10	-4800	-4700	9	0,0128
10	-4700	-4600	19	0,0271
10	-4600	-4500	10	0,0143
10	-4500	-4400	21	0,03
10	-4400	-4300	24	0,0342
10	-4300	-4200	25	0,0357
10	-4200	-4100	29	0,0414
10	-4100	-4000	27	0,0385
10	-4000	-3900	34	0,0485
10	-3900	-3800	43	0,0613
10	-3800	-3700	37	0,0528
10	-3700	-3600	50	0,0713
10	-3600	-3500	42	0,0599
10	-3500	-3400	58	0,0827
10	-3400	-3300	49	0,0699
10	-3300	-3200	62	0,0884
10	-3200	-3100	67	0,0956
10	-3100	-3000	66	0,0941
10	-3000	-2900	101	0,1441
10	-2900	-2800	92	0,1312
10	-2800	-2700	120	0,1712
10	-2700	-2600	116	0,1655
10	-2600	-2500	143	0,204
10	-2500	-2400	160	0,2282
10	-2400	-2300	151	0,2154
10	-2300	-2200	168	0,2396
10	-2200	-2100	194	0,2767
10	-2100	-2000	223	0,3181
10	-2000	-1900	196	0,2796
10	-1900	-1800	260	0,3709
10	-1800	-1700	302	0,4308
10	-1700	-1600	331	0,4721
10	-1600	-1500	383	0,5463
10	-1500	-1400	445	0,6348
10	-1400	-1300	526	0,7503
10	-1300	-1200	549	0,7831
10	-1200	-1100	600	0,8558
10	-1100	-1000	749	1,0684
10	-1000	-900	941	1,3423
10	-900	-800	1011	1,4421
10	-800	-700	1178	1,6803
10	-700	-600	1383	1,9727
10	-600	-500	1744	2,4877
10	-500	-400	2140	3,0525
10	-400	-300	2759	3,9355
10	-300	-200	3634	5,1836
10	-200	-100	5134	7,3232
10	-100	0	7905	11,2758
10	0	100	7673	10,9449
10	100	200	5041	7,1905
10	200	300	3711	5,2934
10	300	400	2882	4,1109
10	400	500	2218	3,1638
10	500	600	1924	2,7444
10	600	700	1598	2,2794
10	700	800	1295	1,8472
10	800	900	1167	1,6646
10	900	1000	971	1,385
10	1000	1100	878	1,2524
10	1100	1200	762	1,0869
10	1200	1300	663	0,9457
10	1300	1400	528	0,7531
10	1400	1500	528	0,7531
10	1500	1600	410	0,5848
10	1600	1700	422	0,6019
10	1700	1800	342	0,4878
10	1800	1900	295	0,4208
10	1900	2000	271	0,3866
10	2000	2100	215	0,3067
10	2100	2200	206	0,2938
10	2200	2300	183	0,261
10	2300	2400	153	0,2182
10	2400	2500	135	0,1926
10	2500	2600	134	0,1911
10	2600	2700	112	0,1598
10	2700	2800	95	0,1355
10	2800	2900	90	0,1284
10	2900	3000	87	0,1241
10	3000	3100	57	0,0813
10	3100	3200	56	0,0799
10	3200	3300	61	0,087
10	3300	3400	46	0,0656
10	3400	3500	43	0,0613
10	3500	3600	38	0,0542
10	3600	3700	31	0,0442
10	3700	3800	34	0,0485
10	3800	3900	34	0,0485
10	3900	4000	30	0,0428
10	4000	4100	19	0,0271
10	4100	4200	21	0,03
10	4200	4300	11	0,0157
10	4300	4400	21	0,03
10	4400	4500	22	0,0314
10	4500	4600	17	0,0242
10	4600	4700	13	0,0185
10	4700	4800	10	0,0143
10	4800	4900	13	0,0185
10	4900	5000	11	0,0157
10	5000	5100	8	0,0114
10	5100	5200	7	0,01
10	5200	5300	5	0,0071
10	5300	5400	1	0,0014
10	5400	5500	6	0,0086
10	5500	5600	1	0,0014
10	5600	5700	5	0,0071
10	5700	5800	5	0,0071
10	5800	5900	2	0,0029
10	5900	6000	2	0,0029
10	6000	6100	3	0,0043
10	6200	6300	2	0,0029
10	6400	6500	4	0,0057
10	6500	6600	1	0,0014
10	6600	6700	6	0,0086
10	6700	6800	2	0,0029
10	6800	6900	2	0,0029
10	6900	7000	2	0,0029
10	7000	7100	4	0,0057
10	7100	7200	1	0,0014
10	7200	7300	2	0,0029
10	7400	7500	2	0,0029
10	7500	7600	1	0,0014
10	7600	7700	2	0,0029
10	7700	7800	1	0,0014
10	7800	7900	3	0,0043
10	8000	8100	1	0,0014
10	8100	8200	2	0,0029
10	8200	8300	3	0,0043
10	8300	8400	1	0,0014
10	8400	8500	2	0,0029
10	8500	8600	2	0,0029
11	-13000	-12900	1	0,0014
11	-10000	-9900	1	0,0014
11	-9600	-9500	1	0,0014
11	-9500	-9400	1	0,0014
11	-9400	-9300	1	0,0014
11	-9200	-9100	1	0,0014
11	-9100	-9000	1	0,0014
11	-8900	-8800	1	0,0014
11	-8300	-8200	1	0,0014
11	-8100	-8000	1	0,0014
11	-7900	-7800	2	0,0029
11	-7800	-7700	1	0,0014
11	-7700	-7600	1	0,0014
11	-7600	-7500	1	0,0014
11	-7500	-7400	2	0,0029
11	-7400	-7300	1	0,0014
11	-7200	-7100	2	0,0029
11	-7100	-7000	3	0,0043
11	-6900	-6800	2	0,0029
11	-6800	-6700	2	0,0029
11	-6700	-6600	1	0,0014
11	-6600	-6500	2	0,0029
11	-6500	-6400	2	0,0029
11	-6400	-6300	5	0,0071
11	-6300	-6200	1	0,0014
11	-6200	-6100	4	0,0057
11	-6100	-6000	6	0,0086
11	-6000	-5900	5	0,0071
11	-5900	-5800	7	0,01
11	-5800	-5700	7	0,01
11	-5700	-5600	4	0,0057
11	-5600	-5500	6	0,0086
11	-5500	-5400	9	0,0128
11	-5400	-5300	12	0,0171
11	-5300	-5200	13	0,0185
11	-5200	-5100	7	0,01
11	-5100	-5000	10	0,0143
11	-5000	-4900	13	0,0185
11	-4900	-4800	11	0,0157
11	-4800	-4700	23	0,0328
11	-4700	-4600	29	0,0414
11	-4600	-4500	24	0,0342
11	-4500	-4400	20	0,0285
11	-4400	-4300	20	0,0285
11	-4300	-4200	25	0,0357
11	-4200	-4100	23	0,0328
11	-4100	-4000	30	0,0428
11	-4000	-3900	39	0,0556
11	-3900	-3800	40	0,0571
11	-3800	-3700	47	0,067
11	-3700	-3600	48	0,0685
11	-3600	-3500	50	0,0713
11	-3500	-3400	56	0,0799
11	-3400	-3300	75	0,107
11	-3300	-3200	60	0,0856
11	-3200	-3100	67	0,0956
11	-3100	-3000	95	0,1355
11	-3000	-2900	89	0,127
11	-2900	-2800	102	0,1455
11	-2800	-2700	131	0,1869
11	-2700	-2600	136	0,194
11	-2600	-2500	140	0,1997
11	-2500	-2400	144	0,2054
11	-2400	-2300	182	0,2596
11	-2300	-2200	214	0,3053
11	-2200	-2100	192	0,2739
11	-2100	-2000	215	0,3067
11	-2000	-1900	265	0,378
11	-1900	-1800	265	0,378
11	-1800	-1700	295	0,4208
11	-1700	-1600	346	0,4936
11	-1600	-1500	399	0,5692
11	-1500	-1400	487	0,6947
11	-1400	-1300	525	0,7489
11	-1300	-1200	595	0,8487
11	-1200	-1100	670	0,9557
11	-1100	-1000	785	1,1198
11	-1000	-900	872	1,2439
11	-900	-800	1052	1,5006
11	-800	-700	1234	1,7602
11	-700	-600	1444	2,0598
11	-600	-500	1713	2,4435
11	-500	-400	2113	3,0141
11	-400	-300	2758	3,9342
11	-300	-200	3611	5,1509
11	-200	-100	4968	7,0866
11	-100	0	7601	10,8425
11	0	100	7380	10,5272
11	100	200	4800	6,847
11	200	300	3593	5,1252
11	300	400	2910	4,151
11	400	500	2250	3,2095
11	500	600	1934	2,7588
11	600	700	1610	2,2966
11	700	800	1325	1,89
11	800	900	1145	1,6333
11	900	1000	992	1,415
11	1000	1100	849	1,2111
11	1100	1200	761	1,0855
11	1200	1300	680	0,97
11	1300	1400	630	0,8987
11	1400	1500	520	0,7418
11	1500	1600	478	0,6818
11	1600	1700	413	0,5891
11	1700	1800	343	0,4893
11	1800	1900	346	0,4936
11	1900	2000	292	0,4165
11	2000	2100	250	0,3566
11	2100	2200	227	0,3238
11	2200	2300	211	0,301
11	2300	2400	189	0,2696
11	2400	2500	150	0,214
11	2500	2600	134	0,1911
11	2600	2700	134	0,1911
11	2700	2800	112	0,1598
11	2800	2900	97	0,1384
11	2900	3000	72	0,1027
11	3000	3100	94	0,1341
11	3100	3200	65	0,0927
11	3200	3300	48	0,0685
11	3300	3400	54	0,077
11	3400	3500	63	0,0899
11	3500	3600	57	0,0813
11	3600	3700	42	0,0599
11	3700	3800	38	0,0542
11	3800	3900	32	0,0456
11	3900	4000	32	0,0456
11	4000	4100	29	0,0414
11	4100	4200	11	0,0157
11	4200	4300	28	0,0399
11	4300	4400	22	0,0314
11	4400	4500	19	0,0271
11	4500	4600	14	0,02
11	4600	4700	18	0,0257
11	4700	4800	14	0,02
11	4800	4900	13	0,0185
11	4900	5000	7	0,01
11	5000	5100	10	0,0143
11	5100	5200	4	0,0057
11	5200	5300	9	0,0128
11	5300	5400	4	0,0057
11	5400	5500	6	0,0086
11	5500	5600	6	0,0086
11	5600	5700	3	0,0043
11	5700	5800	5	0,0071
11	5800	5900	7	0,01
11	5900	6000	2	0,0029
11	6000	6100	7	0,01
11	6100	6200	3	0,0043
11	6200	6300	1	0,0014
11	6300	6400	5	0,0071
11	6400	6500	3	0,0043
11	6500	6600	5	0,0071
11	6600	6700	1	0,0014
11	6700	6800	2	0,0029
11	6800	6900	1	0,0014
11	6900	7000	2	0,0029
11	7100	7200	1	0,0014
11	7200	7300	1	0,0014
11	7300	7400	2	0,0029
11	7600	7700	3	0,0043
11	7700	7800	4	0,0057
11	7800	7900	1	0,0014
11	7900	8000	2	0,0029
11	8000	8100	1	0,0014
11	8100	8200	4	0,0057
11	8200	8300	3	0,0043
11	8300	8400	1	0,0014
11	8400	8500	2	0,0029
12	-13400	-13300	1	0,0014
12	-10800	-10700	1	0,0014
12	-10600	-10500	1	0,0014
12	-10300	-10200	1	0,0014
12	-10000	-9900	1	0,0014
12	-9100	-9000	3	0,0043
12	-9000	-8900	1	0,0014
12	-8800	-8700	1	0,0014
12	-8700	-8600	1	0,0014
12	-8400	-8300	1	0,0014
12	-7900	-7800	1	0,0014
12	-7800	-7700	2	0,0029
12	-7700	-7600	2	0,0029
12	-7400	-7300	4	0,0057
12	-7300	-7200	3	0,0043
12	-7200	-7100	1	0,0014
12	-7100	-7000	1	0,0014
12	-7000	-6900	1	0,0014
12	-6900	-6800	2	0,0029
12	-6800	-6700	5	0,0071
12	-6700	-6600	1	0,0014
12	-6600	-6500	3	0,0043
12	-6500	-6400	5	0,0071
12	-6400	-6300	3	0,0043
12	-6300	-6200	4	0,0057
12	-6200	-6100	4	0,0057
12	-6100	-6000	8	0,0114
12	-6000	-5900	7	0,01
12	-5900	-5800	3	0,0043
12	-5800	-5700	4	0,0057
12	-5700	-5600	9	0,0128
12	-5600	-5500	8	0,0114
12	-5500	-5400	14	0,02
12	-5400	-5300	14	0,02
12	-5300	-5200	20	0,0285
12	-5200	-5100	16	0,0228
12	-5100	-5000	11	0,0157
12	-5000	-4900	20	0,0285
12	-4900	-4800	18	0,0257
12	-4800	-4700	15	0,0214
12	-4700	-4600	20	0,0285
12	-4600	-4500	25	0,0357
12	-4500	-4400	27	0,0385
12	-4400	-4300	23	0,0328
12	-4300	-4200	29	0,0414
12	-4200	-4100	22	0,0314
12	-4100	-4000	36	0,0514
12	-4000	-3900	38	0,0542
12	-3900	-3800	42	0,0599
12	-3800	-3700	44	0,0628
12	-3700	-3600	40	0,0571
12	-3600	-3500	57	0,0813
12	-3500	-3400	60	0,0856
12	-3400	-3300	70	0,0999
12	-3300	-3200	75	0,107
12	-3200	-3100	87	0,1241
12	-3100	-3000	96	0,1369
12	-3000	-2900	110	0,1569
12	-2900	-2800	111	0,1583
12	-2800	-2700	131	0,1869
12	-2700	-2600	151	0,2154
12	-2600	-2500	174	0,2482
12	-2500	-2400	153	0,2183
12	-2400	-2300	205	0,2924
12	-2300	-2200	193	0,2753
12	-2200	-2100	212	0,3024
12	-2100	-2000	251	0,358
12	-2000	-1900	268	0,3823
12	-1900	-1800	296	0,4222
12	-1800	-1700	331	0,4722
12	-1700	-1600	342	0,4879
12	-1600	-1500	427	0,6091
12	-1500	-1400	463	0,6605
12	-1400	-1300	543	0,7746
12	-1300	-1200	609	0,8687
12	-1200	-1100	723	1,0314
12	-1100	-1000	866	1,2353
12	-1000	-900	879	1,2539
12	-900	-800	1072	1,5292
12	-800	-700	1244	1,7746
12	-700	-600	1472	2,0998
12	-600	-500	1668	2,3794
12	-500	-400	2125	3,0313
12	-400	-300	2806	4,0027
12	-300	-200	3423	4,8829
12	-200	-100	4957	7,0711
12	-100	0	7207	10,2807
12	0	100	7114	10,1481
12	100	200	4688	6,6874
12	200	300	3495	4,9856
12	300	400	2895	4,1297
12	400	500	2239	3,1939
12	500	600	1884	2,6875
12	600	700	1593	2,2724
12	700	800	1360	1,94
12	800	900	1207	1,7218
12	900	1000	1031	1,4707
12	1000	1100	875	1,2482
12	1100	1200	778	1,1098
12	1200	1300	711	1,0142
12	1300	1400	587	0,8374
12	1400	1500	563	0,8031
12	1500	1600	516	0,7361
12	1600	1700	439	0,6262
12	1700	1800	370	0,5278
12	1800	1900	349	0,4978
12	1900	2000	319	0,4551
